gene_name,read_count
chr9_101385006_101387632:chr9_101385006_101387632,0
chr9_101410654_101420559:chr9_101410654_101420559,4
chr9_101435774_101473169:chr9_101435774_101473169,10
chr9_101487173_101533852:chr9_101487173_101533852,7
chr9_101563344_101569351:chr9_101563344_101569351,2
chr9_101738647_102995332:chr9_101738647_102995332,132
chr9_103018488_104094308:chr9_103018488_104094308,103
chr9_104141419_104504262:chr9_104141419_104504262,41
chr9_104505222_104526252:chr9_104505222_104526252,5
chr9_104527209_104535748:chr9_104527209_104535748,2
chr9_104536856_104569167:chr9_104536856_104569167,3
chr9_104570130_104598456:chr9_104570130_104598456,4
chr9_104599413_104604670:chr9_104599413_104604670,0
chr9_104605627_104617247:chr9_104605627_104617247,2
chr9_104618204_104694517:chr9_104618204_104694517,11
chr9_104695462_104747682:chr9_104695462_104747682,7
chr9_104760120_104764128:chr9_104760120_104764128,2
chr9_104777764_104781005:chr9_104777764_104781005,3
chr9_104928155_105244650:chr9_104928155_105244650,50
chr9_105438504_105448033:chr9_105438504_105448033,0
chr9_105552433_105558129:chr9_105552433_105558129,3
chr9_105641118_105662456:chr9_105641118_105662456,7
chr9_105663124_105694540:chr9_105663124_105694540,6
chr9_105776629_106863165:chr9_105776629_106863165,160
chr9_107013634_107283278:chr9_107013634_107283278,45
chr9_107332194_107484851:chr9_107332194_107484851,33
chr9_107489769_108854587:chr9_107489769_108854587,258
chr9_108855986_108862265:chr9_108855986_108862265,2
chr9_108863756_108867516:chr9_108863756_108867516,5
chr9_108940954_108942576:chr9_108940954_108942576,3
chr9_109013499_109015134:chr9_109013499_109015134,4
chr9_109119947_109130292:chr9_109119947_109130292,2
chr9_109167249_109171973:chr9_109167249_109171973,4
chr9_109321059_109375699:chr9_109321059_109375699,10
chr9_109498307_109640786:chr9_109498307_109640786,29
chr9_110172512_110199560:chr9_110172512_110199560,3
chr9_110208159_110243809:chr9_110208159_110243809,8
chr9_110256507_110303475:chr9_110256507_110303475,8
chr9_110337863_110365247:chr9_110337863_110365247,1
chr9_110579741_110668790:chr9_110579741_110668790,15
chr9_110806558_110873262:chr9_110806558_110873262,13
chr9_111038998_111327228:chr9_111038998_111327228,33
chr9_111330224_111360684:chr9_111330224_111360684,6
chr9_111484383_111525178:chr9_111484383_111525178,5
chr9_111599647_111631333:chr9_111599647_111631333,5
chr9_111670226_111686170:chr9_111670226_111686170,3
chr9_111794937_111896813:chr9_111794937_111896813,14
chr9_111935369_112040782:chr9_111935369_112040782,23
chr9_112175297_112217714:chr9_112175297_112217714,11
chr9_112333664_112380107:chr9_112333664_112380107,12
chr9_112472405_112486826:chr9_112472405_112486826,14
chr9_112669397_112683925:chr9_112669397_112683925,4
chr9_112718117_112750759:chr9_112718117_112750759,12
chr9_112874987_112878919:chr9_112874987_112878919,3
chr9_112890876_112997119:chr9_112890876_112997119,15
chr9_113012192_113038376:chr9_113012192_113038376,4
chr9_113056724_113151006:chr9_113056724_113151006,14
chr9_113264492_113266991:chr9_113264492_113266991,1
chr9_113292905_113297092:chr9_113292905_113297092,1
chr9_113303376_113313221:chr9_113303376_113313221,6
chr9_113340275_113349540:chr9_113340275_113349540,6
chr9_113371222_113373415:chr9_113371222_113373415,6
chr9_113376986_113386311:chr9_113376986_113386311,3
chr9_113401284_113407234:chr9_113401284_113407234,4
chr9_113429690_113444729:chr9_113429690_113444729,4
chr9_113597738_113876308:chr9_113597738_113876308,45
chr9_114056593_114060126:chr9_114056593_114060126,2
chr9_114078300_114091637:chr9_114078300_114091637,4
chr9_114099292_114155536:chr9_114099292_114155536,20
chr9_114312511_114323097:chr9_114312511_114323097,2
chr9_114326479_114329868:chr9_114326479_114329868,1
chr9_114394405_114402079:chr9_114394405_114402079,6
chr9_114505473_114587768:chr9_114505473_114587768,14
chr9_114598879_114611290:chr9_114598879_114611290,10
chr9_114646422_114656303:chr9_114646422_114656303,4
chr9_114657805_114666433:chr9_114657805_114666433,2
chr9_114682192_114784634:chr9_114682192_114784634,24
chr9_114806039_114893342:chr9_114806039_114893342,17
chr9_114930595_115019574:chr9_114930595_115019574,19
chr9_115118157_116153790:chr9_115118157_116153790,136
chr9_116402321_116423111:chr9_116402321_116423111,8
chr9_117415057_117704402:chr9_117415057_117704402,46
chr9_117724735_119166628:chr9_117724735_119166628,180
chr9_119369435_120388874:chr9_119369435_120388874,184
chr9_120580167_120600810:chr9_120580167_120600810,7
chr9_120714470_120756973:chr9_120714470_120756973,11
chr9_120801787_120816052:chr9_120801787_120816052,18
chr9_120842922_120855650:chr9_120842922_120855650,26
chr9_120894896_120902392:chr9_120894896_120902392,11
chr9_120929171_120952334:chr9_120929171_120952334,9
chr9_121332842_121338986:chr9_121332842_121338986,11
chr9_121370250_121444989:chr9_121370250_121444989,22
chr9_121499844_121567073:chr9_121499844_121567073,11
chr9_121785530_121815673:chr9_121785530_121815673,4
chr9_122093308_122132465:chr9_122093308_122132465,16
chr9_122200083_122202581:chr9_122200083_122202581,5
chr9_122228957_122237621:chr9_122228957_122237621,9
chr9_122331337_122370532:chr9_122331337_122370532,14
chr9_122395703_122476957:chr9_122395703_122476957,20
chr9_122477926_122510801:chr9_122477926_122510801,5
chr9_122511743_122519140:chr9_122511743_122519140,0
chr9_122520082_122526357:chr9_122520082_122526357,3
chr9_122527293_122553111:chr9_122527293_122553111,10
chr9_122554214_122567116:chr9_122554214_122567116,11
chr9_122583384_122614737:chr9_122583384_122614737,6
chr9_122615682_122628068:chr9_122615682_122628068,3
chr9_122657626_122661715:chr9_122657626_122661715,2
chr9_122662648_122675129:chr9_122662648_122675129,4
chr9_122676104_122723989:chr9_122676104_122723989,5
chr9_122724925_122742302:chr9_122724925_122742302,2
chr9_122750783_122788932:chr9_122750783_122788932,12
chr9_122789895_122800122:chr9_122789895_122800122,4
chr9_122801073_122818096:chr9_122801073_122818096,7
chr9_122828588_122844555:chr9_122828588_122844555,1
chr9_122905359_122908055:chr9_122905359_122908055,1
chr9_122913323_122915565:chr9_122913323_122915565,1
chr9_122931512_122941019:chr9_122931512_122941019,10
chr9_123104866_123121268:chr9_123104866_123121268,20
chr9_123268586_123356196:chr9_123268586_123356196,19
chr9_123930126_124011767:chr9_123930126_124011767,22
chr9_124033301_124257605:chr9_124033301_124257605,45
chr9_124415442_124450450:chr9_124415442_124450450,9
chr9_124478580_124481235:chr9_124478580_124481235,1
chr9_124507399_124517274:chr9_124507399_124517274,3
chr9_124771311_124777132:chr9_124771311_124777132,3
chr9_124814882_124853459:chr9_124814882_124853459,10
chr9_124941083_124942607:chr9_124941083_124942607,3
chr9_125143528_125146572:chr9_125143528_125146572,2
chr9_125189803_125200541:chr9_125189803_125200541,2
chr9_125241343_125261825:chr9_125241343_125261825,9
chr9_125367207_125437393:chr9_125367207_125437393,30
chr9_125707208_125747372:chr9_125707208_125747372,12
chr9_125967377_126326828:chr9_125967377_126326828,89
chr9_126507040_126613927:chr9_126507040_126613927,24
chr9_126701032_126805039:chr9_126701032_126805039,24
chr9_126838210_126860638:chr9_126838210_126860638,11
chr9_126885878_126914781:chr9_126885878_126914781,4
chr9_127223166_127263898:chr9_127223166_127263898,18
chr9_127393660_127397168:chr9_127393660_127397168,4
chr9_127407898_127424381:chr9_127407898_127424381,9
chr9_127445372_127447673:chr9_127445372_127447673,13
chr9_127503501_127505342:chr9_127503501_127505342,3
chr9_127579031_127611911:chr9_127579031_127611911,6
chr9_127696029_127706987:chr9_127696029_127706987,5
chr9_127735294_127738316:chr9_127735294_127738316,2
chr9_127778666_127786033:chr9_127778666_127786033,10
chr9_127790792_127802857:chr9_127790792_127802857,6
chr9_127854773_127866479:chr9_127854773_127866479,6
chr9_127906616_127907885:chr9_127906616_127907885,5
chr9_127917041_127920880:chr9_127917041_127920880,3
chr9_127930777_127935098:chr9_127930777_127935098,13
chr9_127937854_127940581:chr9_127937854_127940581,5
chr9_127980989_128061232:chr9_127980989_128061232,24
chr9_128109245_128120692:chr9_128109245_128120692,26
chr9_128128440_128149452:chr9_128128440_128149452,6
chr9_128153453_128160264:chr9_128153453_128160264,9
chr9_128163924_128166064:chr9_128163924_128166064,12
chr9_128288989_128305158:chr9_128288989_128305158,16
chr9_128334072_128340526:chr9_128334072_128340526,19
chr9_128361470_128371318:chr9_128361470_128371318,5
chr9_128392016_128419159:chr9_128392016_128419159,14
chr9_128437351_128455184:chr9_128437351_128455184,5
chr9_128501292_128504691:chr9_128501292_128504691,9
chr9_128542288_128552586:chr9_128542288_128552586,8
chr9_128656847_128683423:chr9_128656847_128683423,6
chr9_128696396_128702502:chr9_128696396_128702502,4
chr9_128724127_128729785:chr9_128724127_128729785,7
chr9_128772486_128787252:chr9_128772486_128787252,2
chr9_128810430_128818499:chr9_128810430_128818499,3
chr9_128829794_128832941:chr9_128829794_128832941,2
chr9_128918039_128920981:chr9_128918039_128920981,5
chr9_128942041_128945529:chr9_128942041_128945529,4
chr9_129028331_129036625:chr9_129028331_129036625,5
chr9_129072082_129081110:chr9_129072082_129081110,13
chr9_129090438_129094793:chr9_129090438_129094793,8
chr9_129148946_129175551:chr9_129148946_129175551,9
chr9_129178261_129608871:chr9_129178261_129608871,111
chr9_129642151_129665646:chr9_129642151_129665646,5
chr9_129722674_129738348:chr9_129722674_129738348,8
chr9_129753042_129803183:chr9_129753042_129803183,22
chr9_129811281_129812941:chr9_129811281_129812941,11
chr9_129824136_129827289:chr9_129824136_129827289,10
chr9_129881828_129887186:chr9_129881828_129887186,16
chr9_130043189_130053905:chr9_130043189_130053905,3
chr9_130140164_130172403:chr9_130140164_130172403,10
chr9_130237303_130265759:chr9_130237303_130265759,7
chr9_130434123_130444706:chr9_130434123_130444706,3
chr9_130501274_130579576:chr9_130501274_130579576,24
chr9_130638352_130664593:chr9_130638352_130664593,7
chr9_130682983_130693759:chr9_130682983_130693759,3
chr9_130704894_130713042:chr9_130704894_130713042,6
chr9_130887675_130892706:chr9_130887675_130892706,44
chr9_130896812_130902439:chr9_130896812_130902439,26
chr9_130939247_131009173:chr9_130939247_131009173,134
chr9_131094473_131096530:chr9_131094473_131096530,7
chr9_131123144_131125585:chr9_131123144_131125585,16
chr9_131234663_131258077:chr9_131234663_131258077,63
chr9_131278035_131289722:chr9_131278035_131289722,8
chr9_131309261_131373650:chr9_131309261_131373650,14
chr9_131500193_131502917:chr9_131500193_131502917,4
chr9_131531263_131545522:chr9_131531263_131545522,4
chr9_131559815_131576774:chr9_131559815_131576774,7
chr9_131740076_131860111:chr9_131740076_131860111,29
chr9_132079867_132162057:chr9_132079867_132162057,10
chr9_132244526_132261355:chr9_132244526_132261355,11
chr9_132354986_132375547:chr9_132354986_132375547,8
chr9_132406840_132410210:chr9_132406840_132410210,2
chr9_132573319_132582605:chr9_132573319_132582605,2
chr9_132590252_132592996:chr9_132590252_132592996,3
chr9_132694955_132725577:chr9_132694955_132725577,6
chr9_132890201_132891348:chr9_132890201_132891348,4
chr9_132991687_133030996:chr9_132991687_133030996,12
chr9_133058503_133061980:chr9_133058503_133061980,4
chr9_133071861_133097721:chr9_133071861_133097721,13
chr9_133149210_133152947:chr9_133149210_133152947,4
chr9_133163914_133205278:chr9_133163914_133205278,9
chr9_133209250_133250400:chr9_133209250_133250400,10
chr9_133275201_133328775:chr9_133275201_133328775,17
chr9_133336188_133338311:chr9_133336188_133338311,6
chr9_133418172_133422366:chr9_133418172_133422366,1
chr9_133479099_133514585:chr9_133479099_133514585,7
chr9_133524959_133532163:chr9_133524959_133532163,8
chr9_133575519_133577080:chr9_133575519_133577080,1
chr9_133609389_133636362:chr9_133609389_133636362,9
chr9_133659329_133663559:chr9_133659329_133663559,4
chr9_133739955_133761893:chr9_133739955_133761893,4
chr9_133992324_134025480:chr9_133992324_134025480,10
chr9_134068026_134135198:chr9_134068026_134135198,17
chr9_134159968_134326454:chr9_134159968_134326454,42
chr9_134440585_134641802:chr9_134440585_134641802,44
chr9_134844843_134880809:chr9_134844843_134880809,11
chr9_134887523_134903231:chr9_134887523_134903231,7
chr9_134917912_135075504:chr9_134917912_135075504,33
chr9_135121184_135479781:chr9_135121184_135479781,108
chr9_135488892_135495180:chr9_135488892_135495180,3
chr9_135504673_135521439:chr9_135504673_135521439,12
chr9_135526540_135546125:chr9_135526540_135546125,6
chr9_135549969_135561755:chr9_135549969_135561755,1
chr9_135566955_135623647:chr9_135566955_135623647,20
chr9_135639540_135663308:chr9_135639540_135663308,7
chr9_135666961_135693406:chr9_135666961_135693406,7
chr9_135699481_135702184:chr9_135699481_135702184,1
chr9_135795502_135808486:chr9_135795502_135808486,4
chr9_135907546_135932968:chr9_135907546_135932968,30
chr9_135961373_136006536:chr9_135961373_136006536,12
chr9_136095289_136114588:chr9_136095289_136114588,9
chr9_136118875_136196249:chr9_136118875_136196249,21
chr9_136205128_136206332:chr9_136205128_136206332,3
chr9_136245812_136249972:chr9_136245812_136249972,3
chr9_136306901_136327538:chr9_136306901_136327538,10
chr9_136373669_136375570:chr9_136373669_136375570,4
chr9_136400170_136401921:chr9_136400170_136401921,6
chr9_136423761_136428618:chr9_136423761_136428618,10
chr9_136483783_136494432:chr9_136483783_136494432,10
chr9_136546048_136658855:chr9_136546048_136658855,24
chr9_136687457_136712571:chr9_136687457_136712571,3
chr9_136724742_136738169:chr9_136724742_136738169,11
chr9_136742940_136744016:chr9_136742940_136744016,3
chr9_136748525_136754385:chr9_136748525_136754385,5
chr9_136758543_136759633:chr9_136758543_136759633,2
chr9_136764518_136791343:chr9_136764518_136791343,9
chr9_136793317_136796337:chr9_136793317_136796337,3
chr9_136841187_136842477:chr9_136841187_136842477,3
chr9_136851024_136852345:chr9_136851024_136852345,8
chr9_136860799_136862118:chr9_136860799_136862118,3
chr9_136866308_136886515:chr9_136866308_136886515,8
chr9_136926607_136940434:chr9_136926607_136940434,11
chr9_136946975_136952272:chr9_136946975_136952272,6
chr9_136955497_136977503:chr9_136955497_136977503,1
chr9_136981742_136982992:chr9_136981742_136982992,4
chr9_136985758_136992421:chr9_136985758_136992421,8
chr9_136996568_137007233:chr9_136996568_137007233,2
chr9_137028922_137030173:chr9_137028922_137030173,3
chr9_137032088_137039462:chr9_137032088_137039462,3
chr9_137046177_137048106:chr9_137046177_137048106,1
chr9_137054061_137062126:chr9_137054061_137062126,5
chr9_137070557_137077516:chr9_137070557_137077516,5
chr9_137084538_137086984:chr9_137084538_137086984,4
chr9_137109183_137110545:chr9_137109183_137110545,7
chr9_137114733_137139153:chr9_137114733_137139153,6
chr9_137172056_137174783:chr9_137172056_137174783,4
chr9_137190366_137191618:chr9_137190366_137191618,6
chr9_137200741_137204081:chr9_137200741_137204081,9
chr9_137223408_137225173:chr9_137223408_137225173,0
chr9_137226315_137227501:chr9_137226315_137227501,1
chr9_137229640_137230756:chr9_137229640_137230756,2
chr9_137236555_137241286:chr9_137236555_137241286,5
chr9_137247751_137251285:chr9_137247751_137251285,1
chr9_137253483_137255326:chr9_137253483_137255326,7
chr9_137273542_137277725:chr9_137273542_137277725,8
chr9_137282641_137299630:chr9_137282641_137299630,6
chr9_137302271_137306895:chr9_137302271_137306895,2
chr9_137441357_137447569:chr9_137441357_137447569,1
chr9_137550402_137551878:chr9_137550402_137551878,0
chr9_137552555_137554443:chr9_137552555_137554443,2
chr9_137578925_137582080:chr9_137578925_137582080,9
chr9_137590512_137605685:chr9_137590512_137605685,4
chr9_137615360_137619004:chr9_137615360_137619004,6
chr9_137836127_137877781:chr9_137836127_137877781,8
chr9_138124619_138394717:chr9_138124619_138394717,4
chr10_0_46887:chr10_0_46887,0
chr10_76621_130087:chr10_76621_130087,7
chr10_254637_274200:chr10_254637_274200,1
chr10_689668_806913:chr10_689668_806913,29
chr10_931705_988433:chr10_931705_988433,19
chr10_1025859_1039151:chr10_1025859_1039151,7
chr10_1132372_1177312:chr10_1132372_1177312,27
chr10_1737525_3067547:chr10_1737525_3067547,224
chr10_3172841_3775995:chr10_3172841_3775995,153
chr10_3785209_4826176:chr10_3785209_4826176,186
chr10_4848062_4963414:chr10_4848062_4963414,32
chr10_4983283_4987774:chr10_4983283_4987774,3
chr10_5018000_5048780:chr10_5018000_5048780,8
chr10_5107686_5153919:chr10_5107686_5153919,4
chr10_5185150_5196836:chr10_5185150_5196836,3
chr10_5218949_5364965:chr10_5218949_5364965,39
chr10_5374692_5393100:chr10_5374692_5393100,10
chr10_5404828_5412556:chr10_5404828_5412556,3
chr10_5459056_5498696:chr10_5459056_5498696,33
chr10_5499570_5524960:chr10_5499570_5524960,12
chr10_5526771_5638866:chr10_5526771_5638866,39
chr10_5666595_5684837:chr10_5666595_5684837,4
chr10_5763740_5765222:chr10_5763740_5765222,5
chr10_5813434_5861615:chr10_5813434_5861615,11
chr10_5937593_5952370:chr10_5937593_5952370,7
chr10_5978741_6010688:chr10_5978741_6010688,6
chr10_6062367_6089033:chr10_6062367_6089033,9
chr10_6117447_6144920:chr10_6117447_6144920,7
chr10_6254648_6394096:chr10_6254648_6394096,27
chr10_6580646_7158623:chr10_6580646_7158623,131
chr10_7411490_7559269:chr10_7411490_7559269,39
chr10_7666966_7703315:chr10_7666966_7703315,15
chr10_7749520_7750961:chr10_7749520_7750961,4
chr10_7807801_7818504:chr10_7807801_7818504,5
chr10_8016631_8054687:chr10_8016631_8054687,8
chr10_8075198_10462549:chr10_8075198_10462549,344
chr10_11336675_11460509:chr10_11336675_11460509,44
chr10_11611650_11742381:chr10_11611650_11742381,28
chr10_11764070_11823355:chr10_11764070_11823355,17
chr10_11872277_11920021:chr10_11872277_11920021,35
chr10_12043170_12068953:chr10_12043170_12068953,6
chr10_12123221_12129640:chr10_12123221_12129640,3
chr10_12250589_12349546:chr10_12250589_12349546,14
chr10_12835545_12896624:chr10_12835545_12896624,14
chr10_13138308_13161557:chr10_13138308_13161557,3
chr10_13211110_13221765:chr10_13211110_13221765,6
chr10_13234374_13277798:chr10_13234374_13277798,9
chr10_13300064_13317427:chr10_13300064_13317427,6
chr10_13348293_13438480:chr10_13348293_13438480,27
chr10_13529014_13586964:chr10_13529014_13586964,8
chr10_13630859_13643705:chr10_13630859_13643705,14
chr10_14330924_14518556:chr10_14330924_14518556,37
chr10_14774897_14819244:chr10_14774897_14819244,6
chr10_14871741_14878865:chr10_14871741_14878865,8
chr10_14954432_14959387:chr10_14954432_14959387,3
chr10_14972857_15043942:chr10_14972857_15043942,3
chr10_15073853_15075474:chr10_15073853_15075474,1
chr10_15088776_15097354:chr10_15088776_15097354,1
chr10_15104257_15105769:chr10_15104257_15105769,3
chr10_15168693_15211642:chr10_15168693_15211642,6
chr10_15371289_15513953:chr10_15371289_15513953,34
chr10_15719922_15778173:chr10_15719922_15778173,11
chr10_15860507_16437009:chr10_15860507_16437009,87
chr10_16521879_16590610:chr10_16521879_16590610,13
chr10_16817424_16823965:chr10_16817424_16823965,2
chr10_17129811_17137335:chr10_17129811_17137335,1
chr10_17201672_17228240:chr10_17201672_17228240,11
chr10_17237593_17315420:chr10_17237593_17315420,15
chr10_17454595_17589031:chr10_17454595_17589031,43
chr10_17617374_17644150:chr10_17617374_17644150,6
chr10_17716824_17752200:chr10_17716824_17752200,6
chr10_17800868_17809347:chr10_17800868_17809347,2
chr10_17911164_17951917:chr10_17911164_17951917,8
chr10_18043285_18140423:chr10_18043285_18140423,11
chr10_18543557_18545560:chr10_18543557_18545560,1
chr10_18681639_19048800:chr10_18681639_19048800,36
chr10_19734478_19747678:chr10_19734478_19747678,2
chr10_19747753_19816431:chr10_19747753_19816431,7
chr10_20289856_20779972:chr10_20289856_20779972,67
chr10_21293050_21513474:chr10_21293050_21513474,34
chr10_21525682_21533755:chr10_21525682_21533755,1
chr10_21743630_21756547:chr10_21743630_21756547,7
chr10_22003730_22208474:chr10_22003730_22208474,38
chr10_22218015_22316387:chr10_22218015_22316387,19
chr10_22331484_22345495:chr10_22331484_22345495,6
chr10_22417610_22534853:chr10_22417610_22534853,24
chr10_22714578_22928052:chr10_22714578_22928052,32
chr10_23038523_23095578:chr10_23038523_23095578,21
chr10_23122013_23192311:chr10_23122013_23192311,8
chr10_23194245_23201915:chr10_23194245_23201915,3
chr10_23344797_23439074:chr10_23344797_23439074,20
chr10_23442377_23694726:chr10_23442377_23694726,33
chr10_24547843_24583613:chr10_24547843_24583613,14
chr10_24723887_24848613:chr10_24723887_24848613,22
chr10_24952606_24981984:chr10_24952606_24981984,5
chr10_25062327_25175000:chr10_25062327_25175000,13
chr10_25602229_25934228:chr10_25602229_25934228,43
chr10_26212532_26216371:chr10_26212532_26216371,4
chr10_26304558_26438340:chr10_26304558_26438340,22
chr10_26567803_26697700:chr10_26567803_26697700,21
chr10_26860958_27004115:chr10_26860958_27004115,14
chr10_27100494_27110110:chr10_27100494_27110110,3
chr10_27242111_27397120:chr10_27242111_27397120,18
chr10_27414347_27504303:chr10_27414347_27504303,10
chr10_27542239_27672873:chr10_27542239_27672873,25
chr10_27745819_27812167:chr10_27745819_27812167,15
chr10_27999079_28050992:chr10_27999079_28050992,9
chr10_28303064_28532778:chr10_28303064_28532778,24
chr10_28623112_28677520:chr10_28623112_28677520,10
chr10_28682932_29289069:chr10_28682932_29289069,138
chr10_29311232_29457337:chr10_29311232_29457337,32
chr10_29736936_30012802:chr10_29736936_30012802,45
chr10_30115494_30309800:chr10_30115494_30309800,23
chr10_30349278_30434020:chr10_30349278_30434020,17
chr10_30461833_30611778:chr10_30461833_30611778,31
chr10_30629753_30844631:chr10_30629753_30844631,47
chr10_31031865_31318416:chr10_31031865_31318416,43
chr10_31529804_31805397:chr10_31529804_31805397,59
chr10_31928876_32009014:chr10_31928876_32009014,14
chr10_32056425_32267750:chr10_32056425_32267750,44
chr10_32378769_32446139:chr10_32378769_32446139,16
chr10_32882864_32900317:chr10_32882864_32900317,4
chr10_32958230_33177492:chr10_32958230_33177492,42
chr10_33334667_34109560:chr10_33334667_34109560,143
chr10_34815296_35008550:chr10_34815296_35008550,42
chr10_35090614_35126845:chr10_35090614_35126845,6
chr10_35212958_35247024:chr10_35212958_35247024,8
chr10_35572667_35605340:chr10_35572667_35605340,10
chr10_35608935_35638246:chr10_35608935_35638246,7
chr10_35642296_37125597:chr10_35642296_37125597,179
chr10_37232567_37773567:chr10_37232567_37773567,61
chr10_37858103_37949572:chr10_37858103_37949572,12
chr10_37976647_38010649:chr10_37976647_38010649,5
chr10_38067834_38094336:chr10_38067834_38094336,5
chr10_38150293_42581586:chr10_38150293_42581586,166
chr10_42638570_42782794:chr10_42638570_42782794,24
chr10_42834937_43077068:chr10_42834937_43077068,56
chr10_43130351_43138444:chr10_43130351_43138444,2
chr10_43185308_43194534:chr10_43185308_43194534,6
chr10_43267065_43371635:chr10_43267065_43371635,32
chr10_43376335_43385617:chr10_43376335_43385617,10
chr10_43409186_43436847:chr10_43409186_43436847,9
chr10_43483181_43556343:chr10_43483181_43556343,15
chr10_43574616_43606437:chr10_43574616_43606437,19
chr10_43617904_43643861:chr10_43617904_43643861,11
chr10_43648881_44370164:chr10_43648881_44370164,173
chr10_44385097_44911336:chr10_44385097_44911336,124
chr10_44937010_44959801:chr10_44937010_44959801,3
chr10_44995891_45000922:chr10_44995891_45000922,2
chr10_45005326_45302649:chr10_45005326_45302649,65
chr10_45315608_45374215:chr10_45315608_45374215,9
chr10_45446117_45454584:chr10_45446117_45454584,3
chr10_45594907_45615499:chr10_45594907_45615499,7
chr10_45672813_45727042:chr10_45672813_45727042,1
chr10_45792964_45825593:chr10_45792964_45825593,1
chr10_45854690_45972488:chr10_45854690_45972488,2
chr10_46003742_46005087:chr10_46003742_46005087,5
chr10_46030623_46033312:chr10_46030623_46033312,4
chr10_46046269_46286996:chr10_46046269_46286996,30
chr10_46330129_46375775:chr10_46330129_46375775,0
chr10_46391778_46461098:chr10_46391778_46461098,2
chr10_46465958_46541735:chr10_46465958_46541735,18
chr10_46557596_46579127:chr10_46557596_46579127,2
chr10_46594173_46911427:chr10_46594173_46911427,3
chr10_47002322_47300196:chr10_47002322_47300196,83
chr10_47313577_47322453:chr10_47313577_47322453,4
chr10_47327588_47348362:chr10_47327588_47348362,8
chr10_47357881_47365495:chr10_47357881_47365495,6
chr10_47384293_47467992:chr10_47384293_47467992,16
chr10_47484115_47487218:chr10_47484115_47487218,1
chr10_47491700_47501853:chr10_47491700_47501853,0
chr10_47523638_47744716:chr10_47523638_47744716,1
chr10_47763592_47917027:chr10_47763592_47917027,1
chr10_47923524_47995321:chr10_47923524_47995321,0
chr10_47999791_48156558:chr10_47999791_48156558,0
chr10_48274696_48306676:chr10_48274696_48306676,13
chr10_48439360_48446035:chr10_48439360_48446035,13
chr10_48656265_48684872:chr10_48656265_48684872,5
chr10_48982956_49014235:chr10_48982956_49014235,12
chr10_49115522_49131153:chr10_49115522_49131153,8
chr10_49134021_49154735:chr10_49134021_49154735,15
chr10_49188391_49299169:chr10_49188391_49299169,46
chr10_49327492_49364065:chr10_49327492_49364065,15
chr10_49396089_49434880:chr10_49396089_49434880,5
chr10_49539538_49609094:chr10_49539538_49609094,28
chr10_49667942_49679650:chr10_49667942_49679650,4
chr10_49710261_49734640:chr10_49710261_49734640,7
chr10_49762379_49818278:chr10_49762379_49818278,17
chr10_50010516_50067953:chr10_50010516_50067953,9
chr10_50133509_50184860:chr10_50133509_50184860,1
chr10_50251516_50305599:chr10_50251516_50305599,12
chr10_50623956_50739935:chr10_50623956_50739935,14
chr10_50759255_50799408:chr10_50759255_50799408,0
chr10_50885627_50990887:chr10_50885627_50990887,14
chr10_52298350_52314280:chr10_52298350_52314280,1
chr10_52317657_52765379:chr10_52317657_52765379,75
chr10_52772784_53802770:chr10_52772784_53802770,143
chr10_55627942_56357226:chr10_55627942_56357226,98
chr10_56361273_58191516:chr10_56361273_58191516,267
chr10_58267894_58269161:chr10_58267894_58269161,3
chr10_58289586_58335005:chr10_58289586_58335005,19
chr10_58370748_58385409:chr10_58370748_58385409,7
chr10_58399220_58512871:chr10_58399220_58512871,17
chr10_58831435_59176642:chr10_58831435_59176642,66
chr10_59363181_59650763:chr10_59363181_59650763,49
chr10_59710079_59736691:chr10_59710079_59736691,8
chr10_59753455_59788746:chr10_59753455_59788746,5
chr10_59906556_60026297:chr10_59906556_60026297,30
chr10_60733528_60778330:chr10_60733528_60778330,4
chr10_60794852_60869437:chr10_60794852_60869437,35
chr10_61001440_61406641:chr10_61001440_61406641,76
chr10_61453381_61662928:chr10_61453381_61662928,40
chr10_61766766_61901698:chr10_61766766_61901698,51
chr10_62096944_62193085:chr10_62096944_62193085,19
chr10_62268844_62374368:chr10_62268844_62374368,18
chr10_62480285_62804719:chr10_62480285_62804719,88
chr10_62808479_62811995:chr10_62808479_62811995,5
chr10_62819167_63133327:chr10_62819167_63133327,87
chr10_63155024_63167224:chr10_63155024_63167224,8
chr10_63625128_65912522:chr10_63625128_65912522,371
chr10_67696195_67796668:chr10_67696195_67796668,16
chr10_67838188_67884655:chr10_67838188_67884655,6
chr10_67918390_67921904:chr10_67918390_67921904,6
chr10_68075283_68106006:chr10_68075283_68106006,10
chr10_68212017_68230594:chr10_68212017_68230594,8
chr10_68232113_68282659:chr10_68232113_68282659,16
chr10_68407277_68414063:chr10_68407277_68414063,2
chr10_68472121_68477997:chr10_68472121_68477997,4
chr10_68527523_68560336:chr10_68527523_68560336,10
chr10_68694487_68721238:chr10_68694487_68721238,4
chr10_68792377_68827530:chr10_68792377_68827530,11
chr10_68895432_68901314:chr10_68895432_68901314,4
chr10_68946847_68956169:chr10_68946847_68956169,9
chr10_68985068_68988802:chr10_68985068_68988802,7
chr10_69016982_69087602:chr10_69016982_69087602,25
chr10_69104811_69124177:chr10_69104811_69124177,6
chr10_69174412_69180233:chr10_69174412_69180233,2
chr10_69209093_69220331:chr10_69209093_69220331,8
