Symbol,Ferroptosis,UPR,Mitochondrial,TF,TF_Cof,Age
PIK3CA,yes,yes,no,no,no,no
FLT3,yes,no,no,no,no,no
SCP2,yes,yes,yes,no,no,no
TP53,yes,no,no,yes,no,no
TF,yes,no,no,no,no,no
TFRC,yes,yes,no,no,no,no
TFR2,yes,no,no,no,no,no
SLC38A1,yes,no,no,no,no,no
SLC1A5,yes,no,no,no,no,no
GLS2,yes,no,yes,no,no,no
GOT1,yes,no,no,no,no,no
ALOX5,yes,no,no,no,no,no
KEAP1,yes,yes,no,no,no,no
HMOX1,yes,yes,no,no,yes,no
ATG5,yes,no,no,no,no,yes
ATG7,yes,no,no,no,no,no
ACO1,yes,no,no,no,no,no
IREB2,yes,no,no,no,no,no
G6PDX,yes,yes,no,no,no,no
ULK1,yes,no,no,no,no,no
ATG3,yes,no,no,no,no,no
ATG4D,yes,no,no,no,no,no
BECN1,yes,yes,no,no,no,no
MAP1LC3A,yes,yes,no,no,no,no
GABARAPL2,yes,yes,no,no,no,no
GABARAPL1,yes,yes,no,no,no,no
ATG16L1,yes,no,no,no,no,no
WIPI1,yes,yes,no,no,no,no
WIPI2,yes,no,no,no,no,no
SNX4,yes,no,no,no,no,no
ATG13,yes,no,no,no,no,no
ULK2,yes,no,no,no,no,no
NCOA4,yes,no,no,no,yes,no
SAT1,yes,no,no,no,no,no
ACSL4,yes,no,no,no,no,no
LPCAT3,yes,yes,no,no,no,no
ALOX15,yes,no,no,no,no,no
BID,yes,no,yes,no,no,no
DPP4,yes,no,no,no,no,no
CDKN2A,yes,yes,no,no,no,no
PEBP1,yes,no,no,no,no,no
MAPK14,yes,yes,no,no,no,no
ELAVL1,yes,yes,no,no,no,no
EPAS1,yes,yes,no,yes,no,no
HILPDA,yes,no,no,no,no,no
HIF1A,yes,yes,no,yes,no,no
ALOX12,yes,no,no,no,no,no
IFNG,yes,yes,no,no,no,no
ANO6,yes,no,no,no,no,no
LPIN1,yes,yes,no,no,yes,no
HMGB1,yes,yes,no,yes,no,no
YY1AP1,yes,no,no,no,yes,no
EGLN2,yes,no,no,no,yes,no
MIOX,yes,no,no,no,no,no
TAFAZZIN,yes,no,no,no,no,no
MTDH,yes,yes,no,no,yes,no
SIRT1,yes,yes,no,no,yes,yes
FBXW7,yes,no,no,no,yes,no
PANX1,yes,no,no,no,no,no
DNAJB6,yes,yes,no,no,no,no
BACH1,yes,no,no,yes,no,no
IL1B,yes,yes,no,no,no,no
POR,yes,yes,no,no,no,no
NR1D1,yes,no,no,yes,no,no
NR1D2,yes,no,no,yes,no,no
TBK1,yes,no,no,no,no,no
IL6,yes,yes,no,no,no,no
CTSB,yes,yes,no,no,no,no
ATF4,yes,yes,no,yes,no,no
LINC00618,yes,no,no,no,no,no
PEX10,yes,no,no,no,no,no
LIG3,yes,no,yes,no,no,no
ZEB1,yes,no,no,yes,no,no
PVT1,yes,no,no,no,no,no
SLC39A14,yes,yes,no,no,no,no
MAP3K11,yes,no,no,no,no,no
BRD7,yes,no,no,no,yes,no
SLC25A28,yes,no,yes,no,no,no
TSC1,yes,no,no,no,no,no
LGMN,yes,no,no,no,no,no
IFNA1,yes,no,no,no,no,no
IFNA2,yes,no,no,no,no,no
IFNA4,yes,no,no,no,no,no
IFNA5,yes,no,no,no,no,no
IFNA6,yes,no,no,no,no,no
IFNA7,yes,no,no,no,no,no
IFNA8,yes,no,no,no,no,no
IFNA10,yes,no,no,no,no,no
IFNA13,yes,no,no,no,no,no
IFNA14,yes,no,no,no,no,no
IFNA16,yes,no,no,no,no,no
IFNA17,yes,no,no,no,no,no
IFNA21,yes,no,no,no,no,no
PPARG,yes,yes,no,yes,no,yes
NOX4,yes,yes,no,no,no,no
MAP3K14,yes,no,no,no,no,no
CircKDM4C,yes,no,no,no,no,no
MIB2,yes,no,no,no,no,no
TRIM21,yes,yes,no,no,no,no
DPEP1,yes,no,no,no,no,no
IDO1,yes,no,no,no,no,no
GJA1,yes,yes,no,no,no,no
PGRMC1,yes,no,no,no,no,no
USP11,yes,no,no,no,no,no
ZFAS1,yes,no,no,no,no,no
PIEZO1,yes,yes,no,no,no,no
MIR15A,yes,no,no,no,no,no
EGR1,yes,no,no,yes,no,no
KDM6B,yes,no,no,no,yes,no
KDM5C,yes,no,no,no,yes,no
MEG3,yes,no,no,no,no,no
CCDC6,yes,no,no,no,no,no
CFL1,yes,no,no,no,no,no
ALOXE3,yes,no,no,no,no,no
KMT2D,yes,no,no,no,yes,no
PRKCB,yes,no,no,no,no,no
FSCN1,yes,no,no,no,no,no
RB1CC1,yes,no,no,no,no,no
METTL3,yes,no,no,no,no,no
MPO,yes,yes,no,no,no,no
YY2,yes,no,no,yes,no,no
LIN28A,yes,no,no,yes,no,no
HSP90AA1,yes,yes,no,no,no,no
SPHK1,yes,no,no,no,no,no
Gm47283 ,yes,no,no,no,no,no
TGFB2,yes,no,no,no,no,no
ALKBH5,yes,no,no,no,no,no
PADI4,yes,no,no,no,yes,no
MIR127,yes,no,no,no,no,no
CIRBP,yes,no,no,no,no,no
MIR140,yes,no,no,no,no,no
CRYAB,yes,yes,no,no,no,no
ALOX15B,yes,no,no,no,no,no
PTGS2,yes,yes,no,no,no,no
ACSF2,yes,no,yes,no,no,no
BAX,yes,yes,yes,no,no,yes
CASP3,yes,yes,yes,no,no,no
circ-Carm1,yes,no,no,no,no,no
FABP4,yes,no,no,no,no,no
LCN2,yes,no,no,no,no,no
FUNDC1,yes,no,yes,no,no,no
MAPK3,yes,yes,no,no,no,no
MAPK1,yes,yes,no,no,no,no
MIR21,yes,no,no,no,no,no
MIR494,yes,no,no,no,no,no
MIR214,yes,no,no,no,no,no
TGFBR1,yes,no,no,no,no,no
CircEXOC5,yes,no,no,no,no,no
CD74,yes,no,no,no,no,no
SND1,yes,no,yes,no,yes,no
IDH1,yes,no,no,no,no,no
MIR378A,yes,no,no,no,no,no
circLMO1,yes,no,no,no,no,no
MIR144,yes,no,no,no,no,no
RAPGEF3,yes,no,no,no,no,no
CDC27,yes,no,no,no,no,no
Circ_0000190,yes,no,no,no,no,no
CARM1,yes,no,no,no,yes,no
MIR142,yes,no,no,no,no,no
APP,yes,yes,no,no,no,no
HPCAL1,yes,no,no,no,no,no
ICA1,yes,no,no,no,no,no
BSG,yes,no,no,no,no,no
CAVIN1,yes,no,no,no,yes,no
CircSCN8A,yes,no,no,no,no,no
USP14,yes,no,no,no,no,no
NLRP3,yes,yes,no,no,yes,no
DDIT4,yes,yes,no,no,no,no
TNFAIP8L2,yes,no,no,no,no,no
MIR770,yes,no,no,no,no,no
SOCS2,yes,no,no,no,no,yes
ANO1,yes,no,no,no,no,no
UHRF1,yes,no,no,no,no,no
SCARA5,yes,no,no,no,no,no
HMGCL,yes,no,yes,no,no,no
SQSTM1,yes,yes,no,no,yes,yes
HDLBP,yes,no,no,no,no,no
COX7A1,yes,no,yes,no,no,no
TNF,yes,yes,no,no,no,no
SPATA2,yes,no,no,no,no,no
CGAS,yes,no,no,no,no,no
FOXO3,yes,yes,no,yes,no,no
MCU,yes,no,yes,no,no,no
IRF7,yes,no,no,yes,no,no
H3C1,yes,no,no,no,no,no
H3C2,yes,no,no,no,no,no
H3C3,yes,no,no,no,no,no
H3C4,yes,no,no,no,no,no
H3C6,yes,no,no,no,no,no
H3C7,yes,no,no,no,no,no
H3C8,yes,no,no,no,no,no
H3C10,yes,no,no,no,no,no
H3C11,yes,no,no,no,no,no
H3C12,yes,no,no,no,no,no
H3C13,yes,no,no,no,no,no
H3C14,yes,no,no,no,no,no
H3C15,yes,no,no,no,no,no
S100A8,yes,no,no,no,yes,no
EIF4E,yes,yes,no,no,no,no
CircLRFN5,yes,no,no,no,no,no
MIR93,yes,no,no,no,no,no
ARGLU1-DT,yes,no,no,no,no,no
ACSL3,yes,no,no,no,no,no
PER2,yes,no,no,no,yes,yes
PRKAA2,yes,yes,no,no,no,no
circAFF1,yes,no,no,no,no,no
ATF3,yes,yes,no,yes,no,no
EPHA2,yes,no,no,no,no,no
SHP-1,yes,no,no,no,no,no
TUG1,yes,yes,no,no,no,no
FUNDC2,yes,no,yes,no,no,no
LOX,yes,no,no,no,no,no
NR2F2,yes,no,no,yes,no,no
HERPUD1,yes,yes,no,no,no,no
ERN1,yes,yes,no,no,yes,no
MAPK8,yes,yes,no,no,no,no
EHMT2,yes,no,no,no,yes,no
STING,yes,no,no,no,no,no
STAT3,yes,yes,no,yes,no,no
CXCL10,yes,no,no,no,no,no
SMURF2,yes,no,no,no,yes,no
HDAC3,yes,no,no,no,yes,no
STING1,yes,yes,no,no,no,no
YTHDC1,yes,no,no,no,no,no
PRDX3,yes,yes,yes,no,no,no
ASL,yes,no,no,no,no,no
FTO,yes,no,no,no,no,no
MIR149,yes,no,no,no,no,no
miR-19b-3p,yes,no,no,no,no,no
CHAC1,yes,yes,no,no,no,no
MIR129-2,yes,no,no,no,no,no
SOX8,yes,no,no,yes,no,no
WTAP,yes,no,no,no,no,no
YTHDC2,yes,no,no,no,no,no
FOXN4,yes,no,no,yes,no,no
HOXD10,yes,no,no,yes,no,no
MIR324,yes,no,no,no,no,no
SNHG1,yes,no,no,no,no,no
SLC39A8,yes,no,no,no,no,no
ERK,yes,no,no,no,no,no
ATM,yes,yes,no,no,no,yes
ADGRF5,yes,no,no,no,no,no
USP24,yes,no,no,no,no,no
IRF8,yes,no,no,yes,no,no
PTEN,yes,no,no,no,yes,yes
HECTD3,yes,no,no,no,no,no
YAP1,yes,no,no,no,yes,no
IRF1,yes,no,no,yes,no,no
TFR1,yes,no,no,no,no,no
HECW1,yes,no,no,no,no,no
TNFAIP3,yes,no,no,no,no,no
NHLRC1,yes,yes,no,no,no,no
RBM3,yes,no,no,no,no,no
ITPR1,yes,yes,no,no,no,no
ITPR2,yes,yes,no,no,no,no
ITPR3,yes,yes,no,no,no,no
METTL1,yes,no,no,no,no,no
EDN1,yes,yes,no,no,no,no
EBF3,yes,no,no,yes,no,no
hsa_circ_0057105,yes,no,no,no,no,no
ChREP-beta,yes,no,no,no,no,no
TXNIP,yes,yes,no,no,yes,no
PPM1K,yes,no,yes,no,no,no
ZNF8,yes,no,no,yes,no,no
SLC7A11-AS1,yes,no,no,no,no,no
GSK3B,yes,yes,no,no,yes,no
HDAC6,yes,yes,no,no,yes,no
E2F1,yes,no,no,yes,no,no
E2F2,yes,no,no,yes,no,no
E2F3,yes,no,no,yes,no,no
BRD4,yes,no,no,no,yes,no
WNT5A,yes,no,no,no,no,no
MCOLN1,yes,no,no,no,no,no
KCNQ1OT1,yes,no,no,no,no,no
HMGB2,yes,no,no,yes,no,no
ORMDL3,yes,yes,no,no,no,no
GAS1,yes,no,no,no,no,no
PDE4A,yes,no,no,no,no,no
PDE4B,yes,no,no,no,no,no
PDE4C,yes,no,no,no,no,no
PDE4D,yes,no,no,no,no,no
RBMS1,yes,no,no,no,no,no
CircIDE,yes,no,no,no,no,no
VDAC2,yes,no,yes,no,no,no
POMC,yes,yes,no,no,no,no
SOCS1,yes,no,no,no,no,no
TRIM3,yes,no,no,no,no,no
SNAI3-AS1,yes,no,no,no,no,no
RUNX3,yes,no,no,yes,no,no
TRPM7,yes,no,no,no,no,no
CircCmss1,yes,no,no,no,no,no
PTBP1,yes,no,no,no,no,no
NMDAR,yes,no,no,no,no,no
ZRANB1,yes,no,no,no,no,no
REST,yes,no,no,yes,no,no
KLF2,yes,no,no,yes,no,no
AHR,yes,no,no,yes,no,no
DACT3-AS1,yes,no,no,no,no,no
circSAV1,yes,no,no,no,no,no
PAQR3,yes,no,no,no,no,no
GFPT1,yes,yes,no,no,no,no
BACH2,yes,no,no,yes,no,no
AMER1,yes,no,no,no,no,no
AMFR,yes,yes,no,no,no,no
STEAP1,yes,no,no,no,no,no
PTPN11,yes,yes,no,no,no,no
SNHG7,yes,no,no,no,no,no
SOD1,yes,yes,yes,no,no,no
HBP1,yes,no,no,yes,no,no
HSDL2,yes,no,yes,no,no,no
ATP2B3,yes,no,no,no,no,no
SLC11A2,yes,no,no,no,no,no
PRKD1,yes,no,no,no,no,no
